homology,birth_min,birth_max,pers_min,pers_max,birth_center,pers_center,weight
H0,2.637398603057861,2.725199324798584,0.0,0.08258648295402526,2.6812989639282225,0.04129324147701263,0.0
H0,2.725199324798584,2.813000046539307,0.0,0.08258648295402526,2.7690996856689454,0.04129324147701263,0.0
H0,2.813000046539307,2.900800768280029,0.0,0.08258648295402526,2.856900407409668,0.04129324147701263,0.0
H0,2.900800768280029,2.988601490020752,0.0,0.08258648295402526,2.9447011291503906,0.04129324147701263,0.0
H0,2.988601490020752,3.0764022117614744,0.0,0.08258648295402526,3.032501850891113,0.04129324147701263,0.0
H0,3.0764022117614744,3.1642029335021973,0.0,0.08258648295402526,3.120302572631836,0.04129324147701263,0.0
H0,3.1642029335021973,3.25200365524292,0.0,0.08258648295402526,3.2081032943725587,0.04129324147701263,0.0
H0,3.25200365524292,3.3398043769836425,0.0,0.08258648295402526,3.2959040161132815,0.04129324147701263,0.0
H0,3.3398043769836425,3.4276050987243654,0.0,0.08258648295402526,3.383704737854004,0.04129324147701263,0.0
H0,3.4276050987243654,3.5154058204650878,0.0,0.08258648295402526,3.4715054595947263,0.04129324147701263,0.0
H0,3.5154058204650878,3.6032065422058106,0.0,0.08258648295402526,3.559306181335449,0.04129324147701263,0.0
H0,3.6032065422058106,3.6910072639465334,0.0,0.08258648295402526,3.647106903076172,0.04129324147701263,0.0
H0,3.6910072639465334,3.778807985687256,0.0,0.08258648295402526,3.734907624816895,0.04129324147701263,0.0
H0,3.778807985687256,3.8666087074279787,0.0,0.08258648295402526,3.8227083465576173,0.04129324147701263,0.0
H0,3.8666087074279787,3.9544094291687015,0.0,0.08258648295402526,3.91050906829834,0.04129324147701263,0.0
H0,3.9544094291687015,4.0422101509094235,0.0,0.08258648295402526,3.9983097900390625,0.04129324147701263,0.0
H0,4.0422101509094235,4.130010872650146,0.0,0.08258648295402526,4.0861105117797845,0.04129324147701263,0.0
H0,4.130010872650146,4.217811594390869,0.0,0.08258648295402526,4.173911233520508,0.04129324147701263,0.0
H0,4.217811594390869,4.305612316131592,0.0,0.08258648295402526,4.26171195526123,0.04129324147701263,0.0
H0,-0.08442377090454102,0.0033769508361816414,0.08258648295402526,0.16517296590805053,-0.04052341003417969,0.1238797244310379,0.0
H0,0.0033769508361816414,0.0911776725769043,0.08258648295402526,0.16517296590805053,0.04727731170654297,0.1238797244310379,0.0
H0,0.0911776725769043,0.17897839431762697,0.08258648295402526,0.16517296590805053,0.13507803344726563,0.1238797244310379,0.0
H0,0.17897839431762697,0.26677911605834964,0.08258648295402526,0.16517296590805053,0.2228787551879883,0.1238797244310379,0.0
H0,0.26677911605834964,0.3545798377990723,0.08258648295402526,0.16517296590805053,0.310679476928711,0.1238797244310379,0.0
H0,0.3545798377990723,0.44238055953979494,0.08258648295402526,0.16517296590805053,0.3984801986694336,0.1238797244310379,0.0
H0,0.44238055953979494,0.5301812812805177,0.08258648295402526,0.16517296590805053,0.4862809204101563,0.1238797244310379,0.0
H0,0.5301812812805177,0.6179820030212403,0.08258648295402526,0.16517296590805053,0.574081642150879,0.1238797244310379,0.0
H0,0.6179820030212403,0.7057827247619629,0.08258648295402526,0.16517296590805053,0.6618823638916016,0.1238797244310379,0.0
H0,0.7057827247619629,0.7935834465026856,0.08258648295402526,0.16517296590805053,0.7496830856323242,0.1238797244310379,0.0
H0,0.7935834465026856,0.8813841682434083,0.08258648295402526,0.16517296590805053,0.837483807373047,0.1238797244310379,0.0
H0,0.8813841682434083,0.9691848899841309,0.08258648295402526,0.16517296590805053,0.9252845291137696,0.1238797244310379,0.0
H0,0.9691848899841309,1.0569856117248535,0.08258648295402526,0.16517296590805053,1.013085250854492,0.1238797244310379,0.0
H0,1.0569856117248535,1.1447863334655763,0.08258648295402526,0.16517296590805053,1.100885972595215,0.1238797244310379,0.0
H0,1.1447863334655763,1.232587055206299,0.08258648295402526,0.16517296590805053,1.1886866943359378,0.1238797244310379,0.0
H0,1.232587055206299,1.3203877769470216,0.08258648295402526,0.16517296590805053,1.2764874160766602,0.1238797244310379,0.0
H0,1.3203877769470216,1.4081884986877442,0.08258648295402526,0.16517296590805053,1.364288137817383,0.1238797244310379,0.0
H0,1.4081884986877442,1.4959892204284668,0.08258648295402526,0.16517296590805053,1.4520888595581054,0.1238797244310379,0.0
H0,1.4959892204284668,1.5837899421691897,0.08258648295402526,0.16517296590805053,1.5398895812988282,0.1238797244310379,0.0
H0,1.5837899421691897,1.6715906639099123,0.08258648295402526,0.16517296590805053,1.627690303039551,0.1238797244310379,0.0
H0,1.6715906639099123,1.759391385650635,0.08258648295402526,0.16517296590805053,1.7154910247802735,0.1238797244310379,0.0
H0,1.759391385650635,1.8471921073913575,0.08258648295402526,0.16517296590805053,1.8032917465209963,0.1238797244310379,0.0
H0,1.8471921073913575,1.9349928291320804,0.08258648295402526,0.16517296590805053,1.891092468261719,0.1238797244310379,0.0
H0,1.9349928291320804,2.0227935508728025,0.08258648295402526,0.16517296590805053,1.9788931900024416,0.1238797244310379,0.0
H0,2.0227935508728025,2.1105942726135254,0.08258648295402526,0.16517296590805053,2.066693911743164,0.1238797244310379,0.0
H0,2.1105942726135254,2.198394994354248,0.08258648295402526,0.16517296590805053,2.1544946334838864,0.1238797244310379,0.0
H0,2.198394994354248,2.2861957160949706,0.08258648295402526,0.16517296590805053,2.242295355224609,0.1238797244310379,0.0
H0,2.2861957160949706,2.3739964378356935,0.08258648295402526,0.16517296590805053,2.330096076965332,0.1238797244310379,0.0
H0,2.3739964378356935,2.461797159576416,0.08258648295402526,0.16517296590805053,2.417896798706055,0.1238797244310379,0.0
H0,2.461797159576416,2.5495978813171387,0.08258648295402526,0.16517296590805053,2.5056975204467773,0.1238797244310379,0.0
H0,2.5495978813171387,2.637398603057861,0.08258648295402526,0.16517296590805053,2.5934982421874997,0.1238797244310379,0.0
H0,2.637398603057861,2.725199324798584,0.08258648295402526,0.16517296590805053,2.6812989639282225,0.1238797244310379,0.0
H0,2.725199324798584,2.813000046539307,0.08258648295402526,0.16517296590805053,2.7690996856689454,0.1238797244310379,0.0
H0,2.813000046539307,2.900800768280029,0.08258648295402526,0.16517296590805053,2.856900407409668,0.1238797244310379,0.0
H0,2.900800768280029,2.988601490020752,0.08258648295402526,0.16517296590805053,2.9447011291503906,0.1238797244310379,0.0
H0,2.988601490020752,3.0764022117614744,0.08258648295402526,0.16517296590805053,3.032501850891113,0.1238797244310379,0.0
H0,3.0764022117614744,3.1642029335021973,0.08258648295402526,0.16517296590805053,3.120302572631836,0.1238797244310379,0.0
H0,3.1642029335021973,3.25200365524292,0.08258648295402526,0.16517296590805053,3.2081032943725587,0.1238797244310379,0.0
H0,3.25200365524292,3.3398043769836425,0.08258648295402526,0.16517296590805053,3.2959040161132815,0.1238797244310379,0.0
H0,3.3398043769836425,3.4276050987243654,0.08258648295402526,0.16517296590805053,3.383704737854004,0.1238797244310379,0.0
H0,3.4276050987243654,3.5154058204650878,0.08258648295402526,0.16517296590805053,3.4715054595947263,0.1238797244310379,0.0
H0,3.5154058204650878,3.6032065422058106,0.08258648295402526,0.16517296590805053,3.559306181335449,0.1238797244310379,0.0
H0,3.6032065422058106,3.6910072639465334,0.08258648295402526,0.16517296590805053,3.647106903076172,0.1238797244310379,0.0
H0,3.6910072639465334,3.778807985687256,0.08258648295402526,0.16517296590805053,3.734907624816895,0.1238797244310379,0.0
H0,3.778807985687256,3.8666087074279787,0.08258648295402526,0.16517296590805053,3.8227083465576173,0.1238797244310379,0.0
H0,3.8666087074279787,3.9544094291687015,0.08258648295402526,0.16517296590805053,3.91050906829834,0.1238797244310379,0.0
H0,3.9544094291687015,4.0422101509094235,0.08258648295402526,0.16517296590805053,3.9983097900390625,0.1238797244310379,0.0
H0,4.0422101509094235,4.130010872650146,0.08258648295402526,0.16517296590805053,4.0861105117797845,0.1238797244310379,0.0
H0,4.130010872650146,4.217811594390869,0.08258648295402526,0.16517296590805053,4.173911233520508,0.1238797244310379,0.0
H0,4.217811594390869,4.305612316131592,0.08258648295402526,0.16517296590805053,4.26171195526123,0.1238797244310379,0.0
H0,-0.08442377090454102,0.0033769508361816414,0.16517296590805053,0.2477594488620758,-0.04052341003417969,0.20646620738506316,0.0
H0,0.0033769508361816414,0.0911776725769043,0.16517296590805053,0.2477594488620758,0.04727731170654297,0.20646620738506316,0.0
H0,0.0911776725769043,0.17897839431762697,0.16517296590805053,0.2477594488620758,0.13507803344726563,0.20646620738506316,0.0
H0,0.17897839431762697,0.26677911605834964,0.16517296590805053,0.2477594488620758,0.2228787551879883,0.20646620738506316,0.0
H0,0.26677911605834964,0.3545798377990723,0.16517296590805053,0.2477594488620758,0.310679476928711,0.20646620738506316,0.0
H0,0.3545798377990723,0.44238055953979494,0.16517296590805053,0.2477594488620758,0.3984801986694336,0.20646620738506316,0.0
H0,0.44238055953979494,0.5301812812805177,0.16517296590805053,0.2477594488620758,0.4862809204101563,0.20646620738506316,0.0
H0,0.5301812812805177,0.6179820030212403,0.16517296590805053,0.2477594488620758,0.574081642150879,0.20646620738506316,0.0
H0,0.6179820030212403,0.7057827247619629,0.16517296590805053,0.2477594488620758,0.6618823638916016,0.20646620738506316,0.0
H0,0.7057827247619629,0.7935834465026856,0.16517296590805053,0.2477594488620758,0.7496830856323242,0.20646620738506316,0.0
H0,0.7935834465026856,0.8813841682434083,0.16517296590805053,0.2477594488620758,0.837483807373047,0.20646620738506316,0.0
H0,0.8813841682434083,0.9691848899841309,0.16517296590805053,0.2477594488620758,0.9252845291137696,0.20646620738506316,0.0
H0,0.9691848899841309,1.0569856117248535,0.16517296590805053,0.2477594488620758,1.013085250854492,0.20646620738506316,0.0
H0,1.0569856117248535,1.1447863334655763,0.16517296590805053,0.2477594488620758,1.100885972595215,0.20646620738506316,0.0
H0,1.1447863334655763,1.232587055206299,0.16517296590805053,0.2477594488620758,1.1886866943359378,0.20646620738506316,0.0
H0,1.232587055206299,1.3203877769470216,0.16517296590805053,0.2477594488620758,1.2764874160766602,0.20646620738506316,0.0
H0,1.3203877769470216,1.4081884986877442,0.16517296590805053,0.2477594488620758,1.364288137817383,0.20646620738506316,0.0
H0,1.4081884986877442,1.4959892204284668,0.16517296590805053,0.2477594488620758,1.4520888595581054,0.20646620738506316,0.0
H0,1.4959892204284668,1.5837899421691897,0.16517296590805053,0.2477594488620758,1.5398895812988282,0.20646620738506316,0.0
H0,1.5837899421691897,1.6715906639099123,0.16517296590805053,0.2477594488620758,1.627690303039551,0.20646620738506316,0.0
H0,1.6715906639099123,1.759391385650635,0.16517296590805053,0.2477594488620758,1.7154910247802735,0.20646620738506316,0.0
H0,1.759391385650635,1.8471921073913575,0.16517296590805053,0.2477594488620758,1.8032917465209963,0.20646620738506316,0.0
H0,1.8471921073913575,1.9349928291320804,0.16517296590805053,0.2477594488620758,1.891092468261719,0.20646620738506316,0.0
H0,1.9349928291320804,2.0227935508728025,0.16517296590805053,0.2477594488620758,1.9788931900024416,0.20646620738506316,0.0
H0,2.0227935508728025,2.1105942726135254,0.16517296590805053,0.2477594488620758,2.066693911743164,0.20646620738506316,0.0
H0,2.1105942726135254,2.198394994354248,0.16517296590805053,0.2477594488620758,2.1544946334838864,0.20646620738506316,0.0
H0,2.198394994354248,2.2861957160949706,0.16517296590805053,0.2477594488620758,2.242295355224609,0.20646620738506316,0.0
H0,2.2861957160949706,2.3739964378356935,0.16517296590805053,0.2477594488620758,2.330096076965332,0.20646620738506316,0.0
H0,2.3739964378356935,2.461797159576416,0.16517296590805053,0.2477594488620758,2.417896798706055,0.20646620738506316,0.0
H0,2.461797159576416,2.5495978813171387,0.16517296590805053,0.2477594488620758,2.5056975204467773,0.20646620738506316,0.0
H0,2.5495978813171387,2.637398603057861,0.16517296590805053,0.2477594488620758,2.5934982421874997,0.20646620738506316,0.0
H0,2.637398603057861,2.725199324798584,0.16517296590805053,0.2477594488620758,2.6812989639282225,0.20646620738506316,0.0
H0,2.725199324798584,2.813000046539307,0.16517296590805053,0.2477594488620758,2.7690996856689454,0.20646620738506316,0.0
H0,2.813000046539307,2.900800768280029,0.16517296590805053,0.2477594488620758,2.856900407409668,0.20646620738506316,0.0
H0,2.900800768280029,2.988601490020752,0.16517296590805053,0.2477594488620758,2.9447011291503906,0.20646620738506316,0.0
H0,2.988601490020752,3.0764022117614744,0.16517296590805053,0.2477594488620758,3.032501850891113,0.20646620738506316,0.0
H0,3.0764022117614744,3.1642029335021973,0.16517296590805053,0.2477594488620758,3.120302572631836,0.20646620738506316,0.0
H0,3.1642029335021973,3.25200365524292,0.16517296590805053,0.2477594488620758,3.2081032943725587,0.20646620738506316,0.0
H0,3.25200365524292,3.3398043769836425,0.16517296590805053,0.2477594488620758,3.2959040161132815,0.20646620738506316,0.0
H0,3.3398043769836425,3.4276050987243654,0.16517296590805053,0.2477594488620758,3.383704737854004,0.20646620738506316,0.0
H0,3.4276050987243654,3.5154058204650878,0.16517296590805053,0.2477594488620758,3.4715054595947263,0.20646620738506316,0.0
H0,3.5154058204650878,3.6032065422058106,0.16517296590805053,0.2477594488620758,3.559306181335449,0.20646620738506316,0.0
H0,3.6032065422058106,3.6910072639465334,0.16517296590805053,0.2477594488620758,3.647106903076172,0.20646620738506316,0.0
H0,3.6910072639465334,3.778807985687256,0.16517296590805053,0.2477594488620758,3.734907624816895,0.20646620738506316,0.0
H0,3.778807985687256,3.8666087074279787,0.16517296590805053,0.2477594488620758,3.8227083465576173,0.20646620738506316,0.0
H0,3.8666087074279787,3.9544094291687015,0.16517296590805053,0.2477594488620758,3.91050906829834,0.20646620738506316,0.0
H0,3.9544094291687015,4.0422101509094235,0.16517296590805053,0.2477594488620758,3.9983097900390625,0.20646620738506316,0.0
H0,4.0422101509094235,4.130010872650146,0.16517296590805053,0.2477594488620758,4.0861105117797845,0.20646620738506316,0.0
H0,4.130010872650146,4.217811594390869,0.16517296590805053,0.2477594488620758,4.173911233520508,0.20646620738506316,0.0
H0,4.217811594390869,4.305612316131592,0.16517296590805053,0.2477594488620758,4.26171195526123,0.20646620738506316,0.0
H0,-0.08442377090454102,0.0033769508361816414,0.2477594488620758,0.33034593181610106,-0.04052341003417969,0.2890526903390884,0.0
H0,0.0033769508361816414,0.0911776725769043,0.2477594488620758,0.33034593181610106,0.04727731170654297,0.2890526903390884,0.0
H0,0.0911776725769043,0.17897839431762697,0.2477594488620758,0.33034593181610106,0.13507803344726563,0.2890526903390884,0.0
H0,0.17897839431762697,0.26677911605834964,0.2477594488620758,0.33034593181610106,0.2228787551879883,0.2890526903390884,0.0
H0,0.26677911605834964,0.3545798377990723,0.2477594488620758,0.33034593181610106,0.310679476928711,0.2890526903390884,0.0
H0,0.3545798377990723,0.44238055953979494,0.2477594488620758,0.33034593181610106,0.3984801986694336,0.2890526903390884,0.0
H0,0.44238055953979494,0.5301812812805177,0.2477594488620758,0.33034593181610106,0.4862809204101563,0.2890526903390884,0.0
H0,0.5301812812805177,0.6179820030212403,0.2477594488620758,0.33034593181610106,0.574081642150879,0.2890526903390884,0.0
H0,0.6179820030212403,0.7057827247619629,0.2477594488620758,0.33034593181610106,0.6618823638916016,0.2890526903390884,0.0
H0,0.7057827247619629,0.7935834465026856,0.2477594488620758,0.33034593181610106,0.7496830856323242,0.2890526903390884,0.0
H0,0.7935834465026856,0.8813841682434083,0.2477594488620758,0.33034593181610106,0.837483807373047,0.2890526903390884,0.0
H0,0.8813841682434083,0.9691848899841309,0.2477594488620758,0.33034593181610106,0.9252845291137696,0.2890526903390884,0.0
H0,0.9691848899841309,1.0569856117248535,0.2477594488620758,0.33034593181610106,1.013085250854492,0.2890526903390884,0.0
H0,1.0569856117248535,1.1447863334655763,0.2477594488620758,0.33034593181610106,1.100885972595215,0.2890526903390884,0.0
H0,1.1447863334655763,1.232587055206299,0.2477594488620758,0.33034593181610106,1.1886866943359378,0.2890526903390884,0.0
H0,1.232587055206299,1.3203877769470216,0.2477594488620758,0.33034593181610106,1.2764874160766602,0.2890526903390884,0.0
H0,1.3203877769470216,1.4081884986877442,0.2477594488620758,0.33034593181610106,1.364288137817383,0.2890526903390884,0.0
H0,1.4081884986877442,1.4959892204284668,0.2477594488620758,0.33034593181610106,1.4520888595581054,0.2890526903390884,0.0
H0,1.4959892204284668,1.5837899421691897,0.2477594488620758,0.33034593181610106,1.5398895812988282,0.2890526903390884,0.0
H0,1.5837899421691897,1.6715906639099123,0.2477594488620758,0.33034593181610106,1.627690303039551,0.2890526903390884,0.0
H0,1.6715906639099123,1.759391385650635,0.2477594488620758,0.33034593181610106,1.7154910247802735,0.2890526903390884,0.0
H0,1.759391385650635,1.8471921073913575,0.2477594488620758,0.33034593181610106,1.8032917465209963,0.2890526903390884,0.0
H0,1.8471921073913575,1.9349928291320804,0.2477594488620758,0.33034593181610106,1.891092468261719,0.2890526903390884,0.0
H0,1.9349928291320804,2.0227935508728025,0.2477594488620758,0.33034593181610106,1.9788931900024416,0.2890526903390884,0.0
H0,2.0227935508728025,2.1105942726135254,0.2477594488620758,0.33034593181610106,2.066693911743164,0.2890526903390884,0.0
H0,2.1105942726135254,2.198394994354248,0.2477594488620758,0.33034593181610106,2.1544946334838864,0.2890526903390884,0.0
H0,2.198394994354248,2.2861957160949706,0.2477594488620758,0.33034593181610106,2.242295355224609,0.2890526903390884,0.0
H0,2.2861957160949706,2.3739964378356935,0.2477594488620758,0.33034593181610106,2.330096076965332,0.2890526903390884,0.0
H0,2.3739964378356935,2.461797159576416,0.2477594488620758,0.33034593181610106,2.417896798706055,0.2890526903390884,0.0
H0,2.461797159576416,2.5495978813171387,0.2477594488620758,0.33034593181610106,2.5056975204467773,0.2890526903390884,0.0
H0,2.5495978813171387,2.637398603057861,0.2477594488620758,0.33034593181610106,2.5934982421874997,0.2890526903390884,0.0
H0,2.637398603057861,2.725199324798584,0.2477594488620758,0.33034593181610106,2.6812989639282225,0.2890526903390884,0.0
H0,2.725199324798584,2.813000046539307,0.2477594488620758,0.33034593181610106,2.7690996856689454,0.2890526903390884,0.0
H0,2.813000046539307,2.900800768280029,0.2477594488620758,0.33034593181610106,2.856900407409668,0.2890526903390884,0.0
H0,2.900800768280029,2.988601490020752,0.2477594488620758,0.33034593181610106,2.9447011291503906,0.2890526903390884,0.0
H0,2.988601490020752,3.0764022117614744,0.2477594488620758,0.33034593181610106,3.032501850891113,0.2890526903390884,0.0
H0,3.0764022117614744,3.1642029335021973,0.2477594488620758,0.33034593181610106,3.120302572631836,0.2890526903390884,0.0
H0,3.1642029335021973,3.25200365524292,0.2477594488620758,0.33034593181610106,3.2081032943725587,0.2890526903390884,0.0
H0,3.25200365524292,3.3398043769836425,0.2477594488620758,0.33034593181610106,3.2959040161132815,0.2890526903390884,0.0
H0,3.3398043769836425,3.4276050987243654,0.2477594488620758,0.33034593181610106,3.383704737854004,0.2890526903390884,0.0
H0,3.4276050987243654,3.5154058204650878,0.2477594488620758,0.33034593181610106,3.4715054595947263,0.2890526903390884,0.0
H0,3.5154058204650878,3.6032065422058106,0.2477594488620758,0.33034593181610106,3.559306181335449,0.2890526903390884,0.0
H0,3.6032065422058106,3.6910072639465334,0.2477594488620758,0.33034593181610106,3.647106903076172,0.2890526903390884,0.0
H0,3.6910072639465334,3.778807985687256,0.2477594488620758,0.33034593181610106,3.734907624816895,0.2890526903390884,0.0
H0,3.778807985687256,3.8666087074279787,0.2477594488620758,0.33034593181610106,3.8227083465576173,0.2890526903390884,0.0
H0,3.8666087074279787,3.9544094291687015,0.2477594488620758,0.33034593181610106,3.91050906829834,0.2890526903390884,0.0
H0,3.9544094291687015,4.0422101509094235,0.2477594488620758,0.33034593181610106,3.9983097900390625,0.2890526903390884,0.0
H0,4.0422101509094235,4.130010872650146,0.2477594488620758,0.33034593181610106,4.0861105117797845,0.2890526903390884,0.0
H0,4.130010872650146,4.217811594390869,0.2477594488620758,0.33034593181610106,4.173911233520508,0.2890526903390884,0.0
H0,4.217811594390869,4.305612316131592,0.2477594488620758,0.33034593181610106,4.26171195526123,0.2890526903390884,0.0
H0,-0.08442377090454102,0.0033769508361816414,0.33034593181610106,0.4129324147701263,-0.04052341003417969,0.3716391732931137,0.0
H0,0.0033769508361816414,0.0911776725769043,0.33034593181610106,0.4129324147701263,0.04727731170654297,0.3716391732931137,0.0
H0,0.0911776725769043,0.17897839431762697,0.33034593181610106,0.4129324147701263,0.13507803344726563,0.3716391732931137,0.0
H0,0.17897839431762697,0.26677911605834964,0.33034593181610106,0.4129324147701263,0.2228787551879883,0.3716391732931137,0.0
H0,0.26677911605834964,0.3545798377990723,0.33034593181610106,0.4129324147701263,0.310679476928711,0.3716391732931137,0.0
H0,0.3545798377990723,0.44238055953979494,0.33034593181610106,0.4129324147701263,0.3984801986694336,0.3716391732931137,0.0
H0,0.44238055953979494,0.5301812812805177,0.33034593181610106,0.4129324147701263,0.4862809204101563,0.3716391732931137,0.0
H0,0.5301812812805177,0.6179820030212403,0.33034593181610106,0.4129324147701263,0.574081642150879,0.3716391732931137,0.0
H0,0.6179820030212403,0.7057827247619629,0.33034593181610106,0.4129324147701263,0.6618823638916016,0.3716391732931137,0.0
H0,0.7057827247619629,0.7935834465026856,0.33034593181610106,0.4129324147701263,0.7496830856323242,0.3716391732931137,0.0
H0,0.7935834465026856,0.8813841682434083,0.33034593181610106,0.4129324147701263,0.837483807373047,0.3716391732931137,0.0
H0,0.8813841682434083,0.9691848899841309,0.33034593181610106,0.4129324147701263,0.9252845291137696,0.3716391732931137,0.0
H0,0.9691848899841309,1.0569856117248535,0.33034593181610106,0.4129324147701263,1.013085250854492,0.3716391732931137,0.0
H0,1.0569856117248535,1.1447863334655763,0.33034593181610106,0.4129324147701263,1.100885972595215,0.3716391732931137,0.0
H0,1.1447863334655763,1.232587055206299,0.33034593181610106,0.4129324147701263,1.1886866943359378,0.3716391732931137,0.0
H0,1.232587055206299,1.3203877769470216,0.33034593181610106,0.4129324147701263,1.2764874160766602,0.3716391732931137,0.0
H0,1.3203877769470216,1.4081884986877442,0.33034593181610106,0.4129324147701263,1.364288137817383,0.3716391732931137,0.0
H0,1.4081884986877442,1.4959892204284668,0.33034593181610106,0.4129324147701263,1.4520888595581054,0.3716391732931137,0.0
H0,1.4959892204284668,1.5837899421691897,0.33034593181610106,0.4129324147701263,1.5398895812988282,0.3716391732931137,0.0
H0,1.5837899421691897,1.6715906639099123,0.33034593181610106,0.4129324147701263,1.627690303039551,0.3716391732931137,0.0
H0,1.6715906639099123,1.759391385650635,0.33034593181610106,0.4129324147701263,1.7154910247802735,0.3716391732931137,0.0
H0,1.759391385650635,1.8471921073913575,0.33034593181610106,0.4129324147701263,1.8032917465209963,0.3716391732931137,0.0
H0,1.8471921073913575,1.9349928291320804,0.33034593181610106,0.4129324147701263,1.891092468261719,0.3716391732931137,0.0
H0,1.9349928291320804,2.0227935508728025,0.33034593181610106,0.4129324147701263,1.9788931900024416,0.3716391732931137,0.0
H0,2.0227935508728025,2.1105942726135254,0.33034593181610106,0.4129324147701263,2.066693911743164,0.3716391732931137,0.0
H0,2.1105942726135254,2.198394994354248,0.33034593181610106,0.4129324147701263,2.1544946334838864,0.3716391732931137,0.0
H0,2.198394994354248,2.2861957160949706,0.33034593181610106,0.4129324147701263,2.242295355224609,0.3716391732931137,0.0
H0,2.2861957160949706,2.3739964378356935,0.33034593181610106,0.4129324147701263,2.330096076965332,0.3716391732931137,0.0
H0,2.3739964378356935,2.461797159576416,0.33034593181610106,0.4129324147701263,2.417896798706055,0.3716391732931137,0.0
H0,2.461797159576416,2.5495978813171387,0.33034593181610106,0.4129324147701263,2.5056975204467773,0.3716391732931137,0.0
H0,2.5495978813171387,2.637398603057861,0.33034593181610106,0.4129324147701263,2.5934982421874997,0.3716391732931137,0.0
H0,2.637398603057861,2.725199324798584,0.33034593181610106,0.4129324147701263,2.6812989639282225,0.3716391732931137,0.0
H0,2.725199324798584,2.813000046539307,0.33034593181610106,0.4129324147701263,2.7690996856689454,0.3716391732931137,0.0
H0,2.813000046539307,2.900800768280029,0.33034593181610106,0.4129324147701263,2.856900407409668,0.3716391732931137,0.0
H0,2.900800768280029,2.988601490020752,0.33034593181610106,0.4129324147701263,2.9447011291503906,0.3716391732931137,0.0
